tool		Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5
MinePump/spec1-5_product49.yml	false	false	0.186629509	0.18707221200020285	22.024192	false	0.17842104	0.17877958700000818	32.030720	false	0.184284966	0.18461572800015347	39.325696
MinePump/spec1-5_product5.yml	false	false	0.17946991	0.17990985200003706	21.848064	false	0.170728162	0.17112969200024963	31.768576	false	0.175736483	0.17614025300008507	39.084032
MinePump/spec1-5_product50.yml	false	false	0.192924547	0.1933304140002292	22.028288	false	0.179899822	0.18025270599991927	32.071680	false	0.184349475	0.18466789100011738	39.337984
MinePump/spec1-5_product51.yml	false	false	1.806277792	1.8068143489999784	95.440896	false	1.438165441	1.438935087000118	93.843456	false	1.610508308	1.610944930000187	101.027840
MinePump/spec1-5_product52.yml	false	false	1.529216321	1.5296826270000565	79.024128	false	1.21582995	1.2163004909998563	80.572416	false	1.346029872	1.3464270479998959	87.683072
MinePump/spec1-5_product53.yml	false	false	0.182967483	0.23701140100001794	22.016000	false	0.171204655	0.1714779419999104	32.043008	false	0.179682719	0.1801032660000601	39.362560
MinePump/spec1-5_product54.yml	false	false	0.187957069	0.22216121800011024	22.024192	false	0.17603873	0.17634584899997208	32.067584	false	0.181073251	0.1814910019998024	39.399424
MinePump/spec1-5_product55.yml	false	false	1.558778077	1.559764040999653	84.774912	false	1.21902333	1.2193730570002117	84.611072	false	1.376448995	1.3768735029998425	91.856896
MinePump/spec1-5_product56.yml	false	false	1.329360801	1.3298301140002877	69.746688	false	1.056284274	1.056806109000263	72.114176	false	1.171201716	1.1716896419998193	79.179776
MinePump/spec1-5_product59.yml	true	TIMEOUT (true)	21.009203515	21.01161160899983	157.409280	TIMEOUT (true)	21.004167179	21.006362808000176	146.980864	TIMEOUT (true)	21.005525493	21.007882436000273	154.148864
MinePump/spec1-5_product6.yml	false	false	0.182163435	0.18258783700002823	21.893120	false	0.173765539	0.17412823399990884	31.903744	false	0.178378102	0.1790521479997551	39.190528
MinePump/spec1-5_product60.yml	true	TIMEOUT (true)	20.95281214	21.01292056999955	195.313664	TIMEOUT (true)	21.005295665	21.00749380499974	181.182464	TIMEOUT (true)	21.00638201	21.00888279799983	188.243968
MinePump/spec1-5_product61.yml	true	TIMEOUT (true)	21.014359458	21.021481094000137	338.386944	TIMEOUT (true)	21.009872804	21.012049389999902	332.570624	TIMEOUT (true)	21.011144693	21.01346589900004	335.278080
MinePump/spec1-5_product62.yml	true	TIMEOUT (true)	21.019454751	21.02159483899959	338.403328	TIMEOUT (true)	21.009838523	21.01199100199983	332.025856	TIMEOUT (true)	21.011114796	21.013524014999803	335.450112
MinePump/spec1-5_product63.yml	true	TIMEOUT (true)	21.009987545	21.01238395600012	160.624640	TIMEOUT (true)	21.003757908	21.00631549899981	146.792448	TIMEOUT (true)	21.004948105	21.007507718999932	153.931776
MinePump/spec1-5_product64.yml	true	TIMEOUT (true)	21.010639202	21.013072912000098	195.305472	TIMEOUT (true)	21.004955796	21.007495855999878	181.170176	TIMEOUT (true)	21.006434679	21.008808061999844	188.272640
MinePump/spec1-5_product7.yml	false	false	1.952925778	2.050797512000372	97.533952	false	1.517395214	1.5178115670000807	94.212096	false	1.694298745	1.6948478900003465	101.384192
MinePump/spec1-5_product8.yml	false	false	1.610382796	1.61136581799974	78.647296	false	1.26660338	1.2671074079999016	78.774272	false	1.405838553	1.4062691899998754	85.925888
MinePump/spec1-5_product9.yml	false	false	0.16135106	0.16176301099994816	21.753856	false	0.15357455	0.15389428599974053	31.727616	false	0.159419455	0.15970217899985073	39.055360
algorithms/BellmanFord-FunSat01.yml	true	TIMEOUT (true)	21.003906462	21.00643139199974	112.164864	TIMEOUT (true)	21.00386774	21.006076700999984	113.688576	TIMEOUT (true)	21.004666572	21.00724520599988	120.483840
algorithms/BellmanFord-FunUnsat01.yml	false	false	0.052764169	0.06305736100011927	21.516288	false	0.03883182	0.0487784339998143	31.199232	false	0.044054509	0.05339615499997308	38.457344
algorithms/BellmanFord-MemSat01.yml	true	TIMEOUT (true)	21.00397635	21.006328106000183	111.714304	TIMEOUT (true)	21.003832473	21.006147849000172	114.900992	TIMEOUT (true)	21.00410858	21.006559811999978	119.939072
algorithms/BellmanFord-MemUnsat01.yml	false	false	0.031828493	0.06864454500009742	20.185088	false	0.02122829	0.03106108099973426	30.261248	false	0.025927062	0.035158231999957934	37.494784
algorithms/BinaryTreeSearch-FunSat01.yml	true	TIMEOUT (true)	20.993152696	21.011670491999666	297.951232	TIMEOUT (true)	21.008172707	21.01066043899982	287.727616	TIMEOUT (true)	21.009683981	21.012141406999945	293.736448
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	0.027037028	0.09289039299983415	19.791872	false	0.018243019	0.028137701000105153	29.892608	false	0.021948114	0.03121488499982661	37.228544
algorithms/BinaryTreeSearch-MemSat01.yml	true	TIMEOUT (true)	20.993986939	21.007548917999884	328.318976	TIMEOUT (true)	21.035940858	21.037780453999858	832.421888	TIMEOUT (true)	21.035768017	21.03760728799989	1148.825600
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	0.033870452	0.07368654899983085	20.180992	false	0.023781951	0.03366928500008726	30.027776	false	0.028485169	0.03785205499980293	37.380096
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	0.028892676	0.039092320000236214	19.922944	false	0.02157347	0.031397059000028094	30.023680	false	0.02495954	0.03432321599984789	37.363712
algorithms/InsertionSort-FunSat01.yml	true	TIMEOUT (true)	21.004330843	21.006767383999886	144.883712	TIMEOUT (true)	21.004206957	21.006853607000266	155.508736	TIMEOUT (true)	21.004883886	21.007346493000114	145.027072
algorithms/InsertionSort-FunSat02.yml	true	unknown	0.022384751	0.03479761300013706	19.996672	unknown	0.018746666	0.01844160800010286	30.023680	TIMEOUT (true)	21.005965041	21.00842853999984	164.360192
algorithms/InsertionSort-FunUnsat01.yml	false	false	0.044502692	0.05472606400007862	20.975616	false	0.031190193	0.041085776000272745	30.887936	false	0.034432178	0.04382454200003849	38.109184
algorithms/InsertionSort-MemSat01.yml	true	TIMEOUT (true)	21.004272995	21.00673133700002	146.804736	TIMEOUT (true)	21.004374166	21.00682845700021	157.319168	TIMEOUT (true)	21.004800612	21.0073006409998	146.825216
algorithms/InsertionSort-MemUnsat01.yml	false	false	0.012492576	0.02277340799992089	19.402752	false	0.01675314	0.02660818399999698	29.761536	false	0.019989495	0.029418081999665446	37.076992
algorithms/MergeSortIterative-FunSat01.yml	true	TIMEOUT (true)	21.004235884	21.007123451000098	157.200384	TIMEOUT (true)	21.004851712	21.007352290999734	168.083456	TIMEOUT (true)	21.005347669	21.00793193299978	158.388224
algorithms/MergeSortIterative-FunSat02.yml	true	TIMEOUT (true)	20.946982589	21.00721131399996	161.697792	TIMEOUT (true)	21.004779391	21.00733843099988	168.960000	TIMEOUT (true)	21.005978398	21.008596631999808	176.095232
algorithms/MergeSortIterative-FunUnsat01.yml	false	false	0.344782532	0.3729945180002687	34.938880	false	0.278489267	0.27883429499979684	43.991040	false	0.307621042	0.30802821499992206	51.027968
algorithms/MergeSortIterative-MemSat01.yml	false	TIMEOUT (true)	21.004616561	21.00718090400005	161.054720	TIMEOUT (true)	21.005059766	21.007314173000395	170.598400	TIMEOUT (true)	21.005327014	21.008002591999684	159.977472
algorithms/MergeSortIterative-MemUnsat01.yml	false	false	0.022143333	0.0323812619999444	20.316160	false	0.026173122	0.036116561000199	30.642176	false	0.033750025	0.04314765500021167	37.982208
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT (true)	21.013274545	21.01544670000021	398.934016	TIMEOUT (true)	21.011051614	21.013090581000142	378.834944	TIMEOUT (true)	21.012343579	21.014820235000116	381.161472
algorithms/RedBlackTree-FunUnsat01.yml	false	false	0.055836747	0.11321086899988586	20.971520	false	0.047014824	0.0473279329999059	30.945280	false	0.046699251	0.055918821999966895	38.281216
algorithms/RedBlackTree-MemSat01.yml	true	TIMEOUT (true)	20.992691765	21.010167543999614	390.696960	TIMEOUT (true)	21.020093465	21.022001971999998	569.208832	TIMEOUT (true)	21.017889066	21.020229449999988	552.316928
algorithms/RedBlackTree-MemUnsat01.yml	false	false	0.051592381	0.07694355100011308	21.102592	false	0.040872512	0.050792487999842706	31.096832	false	0.050093536	0.059672364999642014	38.363136
algorithms/SortedListInsert-FunSat01.yml	true	TIMEOUT (true)	21.012509727	21.00816713100039	370.274304	TIMEOUT (true)	21.049694147	21.051459772999806	1036.685312	TIMEOUT (true)	21.042506927	21.04481724900006	1389.613056
algorithms/SortedListInsert-FunSat02.yml	true	TIMEOUT (true)	20.969702968	21.008710176000022	379.473920	TIMEOUT (true)	21.049040315	21.05079749100014	1139.789824	TIMEOUT (true)	21.043145355	21.045266583000284	1415.720960
algorithms/SortedListInsert-FunUnsat01.yml	false	false	0.026591269	0.036780587999601266	19.795968	false	0.024197181	0.034117593000246416	29.761536	false	0.023509235	0.0328669609998542	37.101568
algorithms/SortedListInsert-MemSat01.yml	true	TIMEOUT (true)	21.012802361	21.007851416999983	350.806016	TIMEOUT (true)	21.043989033	21.04488586599973	966.950912	TIMEOUT (true)	21.041493266	21.043328329999895	1337.954304
algorithms/SortedListInsert-MemUnsat01.yml	false	TIMEOUT (true)	20.984407889	21.007272062000084	344.064000	TIMEOUT (true)	21.034985773	21.03668879199995	770.932736	TIMEOUT (true)	21.040576745	21.04233810599999	1308.663808
