tool		Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5	Jip jip 1.0.5
algorithms/MergeSortIterative-FunSat02.yml	true	TIMEOUT (true)	21.10888811	21.110786313000062	3712.561152	TIMEOUT (true)	21.093111426	21.09531863300026	2390.822912	TIMEOUT (true)	21.005948671	21.008363111000108	175.878144	TIMEOUT (true)	21.005757287	21.00887940100074	174.198784
algorithms/MergeSortIterative-FunUnsat01.yml	false	TIMEOUT (true)	21.117404403	21.119153192999875	3991.519232	TIMEOUT (true)	21.117482525	21.128004816000157	2921.836544	false	0.303725273	0.3040589199999886	50.757632	false	0.303100307	0.30339276199993037	50.733056
algorithms/MergeSortIterative-MemSat01.yml	false	TIMEOUT (true)	21.116833159	21.118084512000678	3971.235840	TIMEOUT (true)	21.171870723	21.174552926999695	2913.099776	TIMEOUT (true)	21.004586687	21.007041597000352	161.337344	TIMEOUT (true)	21.005802648	21.008766500000092	156.725248
algorithms/MergeSortIterative-MemUnsat01.yml	false	unknown	0.024697328	0.023828071000025375	37.441536	unknown	0.022164374	0.02062998700012031	37.347328	false	0.032363728	0.04186685399963608	37.879808	false	0.029547812	0.038974158999735664	37.888000
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT (true)	21.025324332	21.02705228600007	849.219584	TIMEOUT (true)	21.022572526	21.02505817600013	475.217920	TIMEOUT (true)	21.012607291	21.014371918000506	392.970240	TIMEOUT (true)	21.015191451	21.01768967099997	503.709696
algorithms/RedBlackTree-FunUnsat01.yml	false	false	0.083844697	0.08417887500036159	39.718912	false	0.08235663	0.08263467200004015	39.387136	false	0.066793294	0.06711678100054996	38.666240	false	0.078418749	0.07875157299986313	39.198720
algorithms/RedBlackTree-MemSat01.yml	true	TIMEOUT (true)	21.022431748	21.024030814999605	738.516992	TIMEOUT (true)	21.033600132	21.03582475999974	684.498944	TIMEOUT (true)	21.020885159	21.02280586100005	678.174720	TIMEOUT (true)	21.022764835	21.02546519399948	670.769152
algorithms/RedBlackTree-MemUnsat01.yml	false	false	0.065038433	0.06534256800023286	38.801408	false	0.064002993	0.06435728099995686	38.739968	false	0.062182357	0.0624370519999502	38.670336	false	0.058619072	0.059037299000010535	38.629376
algorithms/SortedListInsert-FunSat01.yml	true	TIMEOUT (true)	21.043102475	21.044524907999403	1399.009280	TIMEOUT (true)	21.060633738	21.062914385000113	1127.129088	TIMEOUT (true)	21.034485751	21.036562614000104	1146.679296	TIMEOUT (true)	21.038575538	21.040940279000097	1239.138304
algorithms/SortedListInsert-FunSat02.yml	true	TIMEOUT (true)	21.043633015	21.044989120000537	1434.443776	TIMEOUT (true)	21.049856388	21.05222013399998	927.846400	TIMEOUT (true)	21.034076323	21.036037254999428	1130.000384	TIMEOUT (true)	21.037447356	21.039555346999805	1166.909440
algorithms/SortedListInsert-FunUnsat01.yml	false	false	0.024921005	0.0344600119997267	37.097472	false	0.023581836	0.03271337400019547	37.126144	false	0.021771525	0.030986795999524475	37.101568	false	0.021613331	0.03089839799940819	37.101568
algorithms/SortedListInsert-MemSat01.yml	true	TIMEOUT (true)	21.040283057	21.041881416999786	1332.940800	TIMEOUT (true)	21.048543846	21.051017537999996	1031.262208	TIMEOUT (true)	21.035984236	21.038169444000232	1208.717312	TIMEOUT (true)	21.044409543	21.04721979199985	1388.027904
algorithms/SortedListInsert-MemUnsat01.yml	false	TIMEOUT (true)	21.04082168	21.04239697399953	1343.811584	TIMEOUT (true)	21.051652906	21.053632271999504	1164.738560	TIMEOUT (true)	21.037041529	21.039249035000466	1250.684928	TIMEOUT (true)	21.042956611	21.045230783999614	1388.511232
